,booking_id,tournament_id,match_id,match_name,match_date,stage_name,team_id,team_name,team_confederation,player_id,yellow_card,red_card,referee_id,ref_confederation,year
2234,B-2661,WC-2018,M-2018-21,Denmark vs Australia,2018-06-21,group stage,T-22,Denmark,UEFA,P-18907,1,0,R-279,UEFA,2018
2235,B-2662,WC-2018,M-2018-22,France vs Peru,2018-06-21,group stage,T-30,France,UEFA,P-04964,1,0,R-188,AFC,2018
2236,B-2663,WC-2018,M-2018-22,France vs Peru,2018-06-21,group stage,T-56,Peru,CONMEBOL,P-29117,1,0,R-188,AFC,2018
2237,B-2664,WC-2018,M-2018-22,France vs Peru,2018-06-21,group stage,T-56,Peru,CONMEBOL,P-59720,1,0,R-188,AFC,2018
2238,B-2665,WC-2018,M-2018-22,France vs Peru,2018-06-21,group stage,T-30,France,UEFA,P-17509,1,0,R-188,AFC,2018
2239,B-2666,WC-2018,M-2018-23,Argentina vs Croatia,2018-06-21,group stage,T-18,Croatia,UEFA,P-44463,1,0,R-202,AFC,2018
2240,B-2667,WC-2018,M-2018-23,Argentina vs Croatia,2018-06-21,group stage,T-03,Argentina,CONMEBOL,P-32508,1,0,R-202,AFC,2018
2241,B-2668,WC-2018,M-2018-23,Argentina vs Croatia,2018-06-21,group stage,T-18,Croatia,UEFA,P-25745,1,0,R-202,AFC,2018
2242,B-2669,WC-2018,M-2018-23,Argentina vs Croatia,2018-06-21,group stage,T-18,Croatia,UEFA,P-65425,1,0,R-202,AFC,2018
2243,B-2670,WC-2018,M-2018-23,Argentina vs Croatia,2018-06-21,group stage,T-03,Argentina,CONMEBOL,P-49114,1,0,R-202,AFC,2018
2244,B-2671,WC-2018,M-2018-23,Argentina vs Croatia,2018-06-21,group stage,T-03,Argentina,CONMEBOL,P-73712,1,0,R-202,AFC,2018
2245,B-2672,WC-2018,M-2018-23,Argentina vs Croatia,2018-06-21,group stage,T-18,Croatia,UEFA,P-08916,1,0,R-202,AFC,2018
2246,B-2673,WC-2018,M-2018-24,Brazil vs Costa Rica,2018-06-22,group stage,T-09,Brazil,CONMEBOL,P-37171,1,0,R-228,UEFA,2018
2247,B-2674,WC-2018,M-2018-24,Brazil vs Costa Rica,2018-06-22,group stage,T-09,Brazil,CONMEBOL,P-87008,1,0,R-228,UEFA,2018
2248,B-2675,WC-2018,M-2018-24,Brazil vs Costa Rica,2018-06-22,group stage,T-17,Costa Rica,CONCACAF,P-65320,1,0,R-228,UEFA,2018
2249,B-2676,WC-2018,M-2018-25,Nigeria vs Iceland,2018-06-22,group stage,T-50,Nigeria,CAF,P-01347,1,0,R-099,OFC,2018
2250,B-2677,WC-2018,M-2018-26,Serbia vs Switzerland,2018-06-22,group stage,T-66,Serbia,UEFA,P-27744,1,0,R-070,UEFA,2018
2251,B-2678,WC-2018,M-2018-26,Serbia vs Switzerland,2018-06-22,group stage,T-66,Serbia,UEFA,P-44932,1,0,R-070,UEFA,2018
2252,B-2679,WC-2018,M-2018-26,Serbia vs Switzerland,2018-06-22,group stage,T-66,Serbia,UEFA,P-66184,1,0,R-070,UEFA,2018
2253,B-2680,WC-2018,M-2018-26,Serbia vs Switzerland,2018-06-22,group stage,T-66,Serbia,UEFA,P-85696,1,0,R-070,UEFA,2018
2254,B-2681,WC-2018,M-2018-26,Serbia vs Switzerland,2018-06-22,group stage,T-75,Switzerland,UEFA,P-39460,1,0,R-070,UEFA,2018
2255,B-2682,WC-2018,M-2018-27,Belgium vs Tunisia,2018-06-23,group stage,T-79,Tunisia,CAF,P-90867,1,0,R-273,CONCACAF,2018
2256,B-2683,WC-2018,M-2018-28,South Korea vs Mexico,2018-06-23,group stage,T-71,South Korea,AFC,P-07259,1,0,R-287,UEFA,2018
2257,B-2684,WC-2018,M-2018-28,South Korea vs Mexico,2018-06-23,group stage,T-71,South Korea,AFC,P-64718,1,0,R-287,UEFA,2018
2258,B-2685,WC-2018,M-2018-28,South Korea vs Mexico,2018-06-23,group stage,T-71,South Korea,AFC,P-02947,1,0,R-287,UEFA,2018
2259,B-2686,WC-2018,M-2018-28,South Korea vs Mexico,2018-06-23,group stage,T-71,South Korea,AFC,P-64292,1,0,R-287,UEFA,2018
2260,B-2687,WC-2018,M-2018-29,Germany vs Sweden,2018-06-23,group stage,T-74,Sweden,UEFA,P-20019,1,0,R-269,UEFA,2018
2261,B-2688,WC-2018,M-2018-29,Germany vs Sweden,2018-06-23,group stage,T-31,Germany,UEFA,P-04224,2,0,R-269,UEFA,2018
2262,B-2689,WC-2018,M-2018-29,Germany vs Sweden,2018-06-23,group stage,T-74,Sweden,UEFA,P-74946,1,0,R-269,UEFA,2018
2263,B-2690,WC-2018,M-2018-30,England vs Panama,2018-06-24,group stage,T-54,Panama,CONCACAF,P-06696,1,0,R-180,CAF,2018
2264,B-2691,WC-2018,M-2018-30,England vs Panama,2018-06-24,group stage,T-28,England,UEFA,P-84745,1,0,R-180,CAF,2018
2265,B-2692,WC-2018,M-2018-30,England vs Panama,2018-06-24,group stage,T-54,Panama,CONCACAF,P-91455,1,0,R-180,CAF,2018
2266,B-2693,WC-2018,M-2018-30,England vs Panama,2018-06-24,group stage,T-54,Panama,CONCACAF,P-72819,1,0,R-180,CAF,2018
2267,B-2694,WC-2018,M-2018-31,Japan vs Senegal,2018-06-24,group stage,T-65,Senegal,CAF,P-23774,1,0,R-376,UEFA,2018
2268,B-2695,WC-2018,M-2018-31,Japan vs Senegal,2018-06-24,group stage,T-44,Japan,AFC,P-89984,1,0,R-376,UEFA,2018
2269,B-2696,WC-2018,M-2018-31,Japan vs Senegal,2018-06-24,group stage,T-65,Senegal,CAF,P-55298,1,0,R-376,UEFA,2018
2270,B-2697,WC-2018,M-2018-31,Japan vs Senegal,2018-06-24,group stage,T-65,Senegal,CAF,P-51960,1,0,R-376,UEFA,2018
2271,B-2698,WC-2018,M-2018-31,Japan vs Senegal,2018-06-24,group stage,T-44,Japan,AFC,P-91793,1,0,R-376,UEFA,2018
2272,B-2699,WC-2018,M-2018-32,Poland vs Colombia,2018-06-24,group stage,T-57,Poland,UEFA,P-10172,1,0,R-362,CONCACAF,2018
2273,B-2700,WC-2018,M-2018-32,Poland vs Colombia,2018-06-24,group stage,T-57,Poland,UEFA,P-57157,1,0,R-362,CONCACAF,2018
2274,B-2701,WC-2018,M-2018-33,Saudi Arabia vs Egypt,2018-06-25,group stage,T-26,Egypt,CAF,P-83293,1,0,R-379,CONMEBOL,2018
2275,B-2702,WC-2018,M-2018-33,Saudi Arabia vs Egypt,2018-06-25,group stage,T-26,Egypt,CAF,P-44093,1,0,R-379,CONMEBOL,2018
2276,B-2703,WC-2018,M-2018-34,Uruguay vs Russia,2018-06-25,group stage,T-62,Russia,UEFA,P-20571,1,0,R-124,CAF,2018
2277,B-2704,WC-2018,M-2018-34,Uruguay vs Russia,2018-06-25,group stage,T-62,Russia,UEFA,P-64597,2,0,R-124,CAF,2018
2278,B-2705,WC-2018,M-2018-34,Uruguay vs Russia,2018-06-25,group stage,T-84,Uruguay,CONMEBOL,P-58791,1,0,R-124,CAF,2018
2279,B-2706,WC-2018,M-2018-35,Spain vs Morocco,2018-06-25,group stage,T-47,Morocco,CAF,P-62364,1,0,R-202,AFC,2018
2280,B-2707,WC-2018,M-2018-35,Spain vs Morocco,2018-06-25,group stage,T-47,Morocco,CAF,P-37696,1,0,R-202,AFC,2018
2281,B-2708,WC-2018,M-2018-35,Spain vs Morocco,2018-06-25,group stage,T-47,Morocco,CAF,P-99089,1,0,R-202,AFC,2018
2282,B-2709,WC-2018,M-2018-35,Spain vs Morocco,2018-06-25,group stage,T-47,Morocco,CAF,P-46553,1,0,R-202,AFC,2018
2283,B-2710,WC-2018,M-2018-35,Spain vs Morocco,2018-06-25,group stage,T-47,Morocco,CAF,P-15566,1,0,R-202,AFC,2018
2284,B-2711,WC-2018,M-2018-35,Spain vs Morocco,2018-06-25,group stage,T-47,Morocco,CAF,P-45288,1,0,R-202,AFC,2018
2285,B-2712,WC-2018,M-2018-36,Iran vs Portugal,2018-06-25,group stage,T-58,Portugal,UEFA,P-67578,1,0,R-075,CONMEBOL,2018
2286,B-2713,WC-2018,M-2018-36,Iran vs Portugal,2018-06-25,group stage,T-38,Iran,AFC,P-75785,1,0,R-075,CONMEBOL,2018
2287,B-2714,WC-2018,M-2018-36,Iran vs Portugal,2018-06-25,group stage,T-38,Iran,AFC,P-09113,1,0,R-075,CONMEBOL,2018
2288,B-2715,WC-2018,M-2018-36,Iran vs Portugal,2018-06-25,group stage,T-58,Portugal,UEFA,P-95670,1,0,R-075,CONMEBOL,2018
2289,B-2716,WC-2018,M-2018-36,Iran vs Portugal,2018-06-25,group stage,T-58,Portugal,UEFA,P-70442,1,0,R-075,CONMEBOL,2018
2290,B-2717,WC-2018,M-2018-36,Iran vs Portugal,2018-06-25,group stage,T-58,Portugal,UEFA,P-46272,1,0,R-075,CONMEBOL,2018
2291,B-2718,WC-2018,M-2018-37,Australia vs Peru,2018-06-26,group stage,T-04,Australia,AFC,P-37275,1,0,R-215,UEFA,2018
2292,B-2719,WC-2018,M-2018-37,Australia vs Peru,2018-06-26,group stage,T-56,Peru,CONMEBOL,P-61528,1,0,R-215,UEFA,2018
2293,B-2720,WC-2018,M-2018-37,Australia vs Peru,2018-06-26,group stage,T-04,Australia,AFC,P-10167,1,0,R-215,UEFA,2018
2294,B-2721,WC-2018,M-2018-37,Australia vs Peru,2018-06-26,group stage,T-04,Australia,AFC,P-45548,1,0,R-215,UEFA,2018
2295,B-2722,WC-2018,M-2018-37,Australia vs Peru,2018-06-26,group stage,T-56,Peru,CONMEBOL,P-88592,1,0,R-215,UEFA,2018
2296,B-2723,WC-2018,M-2018-37,Australia vs Peru,2018-06-26,group stage,T-04,Australia,AFC,P-36196,1,0,R-215,UEFA,2018
2297,B-2724,WC-2018,M-2018-38,Denmark vs France,2018-06-26,group stage,T-22,Denmark,UEFA,P-61976,1,0,R-372,CONMEBOL,2018
2298,B-2725,WC-2018,M-2018-39,Iceland vs Croatia,2018-06-26,group stage,T-18,Croatia,UEFA,P-14891,1,0,R-279,UEFA,2018
2299,B-2726,WC-2018,M-2018-39,Iceland vs Croatia,2018-06-26,group stage,T-37,Iceland,UEFA,P-07013,1,0,R-279,UEFA,2018
2300,B-2727,WC-2018,M-2018-39,Iceland vs Croatia,2018-06-26,group stage,T-37,Iceland,UEFA,P-70085,1,0,R-279,UEFA,2018
2301,B-2728,WC-2018,M-2018-39,Iceland vs Croatia,2018-06-26,group stage,T-18,Croatia,UEFA,P-65146,1,0,R-279,UEFA,2018
2302,B-2729,WC-2018,M-2018-39,Iceland vs Croatia,2018-06-26,group stage,T-37,Iceland,UEFA,P-27331,1,0,R-279,UEFA,2018
2303,B-2730,WC-2018,M-2018-40,Nigeria vs Argentina,2018-06-26,group stage,T-50,Nigeria,CAF,P-65978,1,0,R-076,UEFA,2018
2304,B-2731,WC-2018,M-2018-40,Nigeria vs Argentina,2018-06-26,group stage,T-03,Argentina,CONMEBOL,P-77063,1,0,R-076,UEFA,2018
2305,B-2732,WC-2018,M-2018-40,Nigeria vs Argentina,2018-06-26,group stage,T-03,Argentina,CONMEBOL,P-66433,1,0,R-076,UEFA,2018
2306,B-2733,WC-2018,M-2018-40,Nigeria vs Argentina,2018-06-26,group stage,T-50,Nigeria,CAF,P-01164,1,0,R-076,UEFA,2018
2307,B-2734,WC-2018,M-2018-40,Nigeria vs Argentina,2018-06-26,group stage,T-03,Argentina,CONMEBOL,P-14758,1,0,R-076,UEFA,2018
2308,B-2735,WC-2018,M-2018-41,South Korea vs Germany,2018-06-27,group stage,T-71,South Korea,AFC,P-64292,1,0,R-169,CONCACAF,2018
2309,B-2736,WC-2018,M-2018-41,South Korea vs Germany,2018-06-27,group stage,T-71,South Korea,AFC,P-93920,1,0,R-169,CONCACAF,2018
2310,B-2737,WC-2018,M-2018-41,South Korea vs Germany,2018-06-27,group stage,T-71,South Korea,AFC,P-34018,1,0,R-169,CONCACAF,2018
2311,B-2738,WC-2018,M-2018-41,South Korea vs Germany,2018-06-27,group stage,T-71,South Korea,AFC,P-77335,1,0,R-169,CONCACAF,2018
2312,B-2739,WC-2018,M-2018-42,Mexico vs Sweden,2018-06-27,group stage,T-46,Mexico,CONCACAF,P-80088,1,0,R-346,CONMEBOL,2018
2313,B-2740,WC-2018,M-2018-42,Mexico vs Sweden,2018-06-27,group stage,T-74,Sweden,UEFA,P-74946,1,0,R-346,CONMEBOL,2018
2314,B-2741,WC-2018,M-2018-42,Mexico vs Sweden,2018-06-27,group stage,T-46,Mexico,CONCACAF,P-21208,1,0,R-346,CONMEBOL,2018
2315,B-2742,WC-2018,M-2018-42,Mexico vs Sweden,2018-06-27,group stage,T-46,Mexico,CONCACAF,P-10063,1,0,R-346,CONMEBOL,2018
2316,B-2743,WC-2018,M-2018-42,Mexico vs Sweden,2018-06-27,group stage,T-74,Sweden,UEFA,P-29833,1,0,R-346,CONMEBOL,2018
2317,B-2744,WC-2018,M-2018-43,Serbia vs Brazil,2018-06-27,group stage,T-66,Serbia,UEFA,P-45505,1,0,R-147,AFC,2018
2318,B-2745,WC-2018,M-2018-43,Serbia vs Brazil,2018-06-27,group stage,T-66,Serbia,UEFA,P-66184,1,0,R-147,AFC,2018
2319,B-2746,WC-2018,M-2018-43,Serbia vs Brazil,2018-06-27,group stage,T-66,Serbia,UEFA,P-85696,1,0,R-147,AFC,2018
2320,B-2747,WC-2018,M-2018-44,Switzerland vs Costa Rica,2018-06-27,group stage,T-17,Costa Rica,CONCACAF,P-26483,1,0,R-441,UEFA,2018
2321,B-2748,WC-2018,M-2018-44,Switzerland vs Costa Rica,2018-06-27,group stage,T-17,Costa Rica,CONCACAF,P-70812,1,0,R-441,UEFA,2018
2322,B-2749,WC-2018,M-2018-44,Switzerland vs Costa Rica,2018-06-27,group stage,T-75,Switzerland,UEFA,P-09988,1,0,R-441,UEFA,2018
2323,B-2750,WC-2018,M-2018-44,Switzerland vs Costa Rica,2018-06-27,group stage,T-75,Switzerland,UEFA,P-83560,1,0,R-441,UEFA,2018
2324,B-2751,WC-2018,M-2018-44,Switzerland vs Costa Rica,2018-06-27,group stage,T-75,Switzerland,UEFA,P-25131,1,0,R-441,UEFA,2018
2325,B-2752,WC-2018,M-2018-44,Switzerland vs Costa Rica,2018-06-27,group stage,T-17,Costa Rica,CONCACAF,P-37984,1,0,R-441,UEFA,2018
2326,B-2753,WC-2018,M-2018-45,Japan vs Poland,2018-06-28,group stage,T-44,Japan,AFC,P-76596,1,0,R-405,CAF,2018
2327,B-2754,WC-2018,M-2018-46,Senegal vs Colombia,2018-06-28,group stage,T-16,Colombia,CONMEBOL,P-07796,1,0,R-287,UEFA,2018
2328,B-2755,WC-2018,M-2018-46,Senegal vs Colombia,2018-06-28,group stage,T-65,Senegal,CAF,P-23774,1,0,R-287,UEFA,2018
2329,B-2756,WC-2018,M-2018-47,England vs Belgium,2018-06-28,group stage,T-06,Belgium,UEFA,P-47906,1,0,R-412,UEFA,2018
2330,B-2757,WC-2018,M-2018-47,England vs Belgium,2018-06-28,group stage,T-06,Belgium,UEFA,P-73834,1,0,R-412,UEFA,2018
2331,B-2758,WC-2018,M-2018-48,Panama vs Tunisia,2018-06-28,group stage,T-79,Tunisia,CAF,P-90867,1,0,R-403,AFC,2018
2332,B-2759,WC-2018,M-2018-48,Panama vs Tunisia,2018-06-28,group stage,T-79,Tunisia,CAF,P-75361,1,0,R-403,AFC,2018
2333,B-2760,WC-2018,M-2018-48,Panama vs Tunisia,2018-06-28,group stage,T-54,Panama,CONCACAF,P-67176,1,0,R-403,AFC,2018
2334,B-2761,WC-2018,M-2018-48,Panama vs Tunisia,2018-06-28,group stage,T-54,Panama,CONCACAF,P-32575,1,0,R-403,AFC,2018
2335,B-2762,WC-2018,M-2018-48,Panama vs Tunisia,2018-06-28,group stage,T-79,Tunisia,CAF,P-09569,1,0,R-403,AFC,2018
2336,B-2763,WC-2018,M-2018-48,Panama vs Tunisia,2018-06-28,group stage,T-54,Panama,CONCACAF,P-03144,1,0,R-403,AFC,2018
2337,B-2764,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-03,Argentina,CONMEBOL,P-18222,1,0,R-147,AFC,2018
2338,B-2765,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-03,Argentina,CONMEBOL,P-35173,1,0,R-147,AFC,2018
2339,B-2766,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-03,Argentina,CONMEBOL,P-77063,1,0,R-147,AFC,2018
2340,B-2767,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-03,Argentina,CONMEBOL,P-66433,1,0,R-147,AFC,2018
2341,B-2768,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-30,France,UEFA,P-04964,1,0,R-147,AFC,2018
2342,B-2769,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-30,France,UEFA,P-60652,1,0,R-147,AFC,2018
2343,B-2770,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-30,France,UEFA,P-89750,1,0,R-147,AFC,2018
2344,B-2771,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-03,Argentina,CONMEBOL,P-49114,1,0,R-147,AFC,2018
2345,B-2772,WC-2018,M-2018-50,Uruguay vs Portugal,2018-06-30,round of 16,T-58,Portugal,UEFA,P-70442,1,0,R-362,CONCACAF,2018
2346,B-2773,WC-2018,M-2018-51,Spain vs Russia,2018-07-01,round of 16,T-73,Spain,UEFA,P-64348,1,0,R-228,UEFA,2018
2347,B-2774,WC-2018,M-2018-51,Spain vs Russia,2018-07-01,round of 16,T-62,Russia,UEFA,P-82792,1,0,R-228,UEFA,2018
2348,B-2775,WC-2018,M-2018-51,Spain vs Russia,2018-07-01,round of 16,T-62,Russia,UEFA,P-05922,1,0,R-228,UEFA,2018
2349,B-2776,WC-2018,M-2018-52,Croatia vs Denmark,2018-07-01,round of 16,T-22,Denmark,UEFA,P-61976,1,0,R-346,CONMEBOL,2018
2350,B-2777,WC-2018,M-2018-53,Brazil vs Mexico,2018-07-02,round of 16,T-46,Mexico,CONCACAF,P-26546,1,0,R-376,UEFA,2018
2351,B-2778,WC-2018,M-2018-53,Brazil vs Mexico,2018-07-02,round of 16,T-09,Brazil,CONMEBOL,P-65498,1,0,R-376,UEFA,2018
2352,B-2779,WC-2018,M-2018-53,Brazil vs Mexico,2018-07-02,round of 16,T-46,Mexico,CONCACAF,P-42911,1,0,R-376,UEFA,2018
2353,B-2780,WC-2018,M-2018-53,Brazil vs Mexico,2018-07-02,round of 16,T-09,Brazil,CONMEBOL,P-02305,1,0,R-376,UEFA,2018
2354,B-2781,WC-2018,M-2018-53,Brazil vs Mexico,2018-07-02,round of 16,T-46,Mexico,CONCACAF,P-01730,1,0,R-376,UEFA,2018
2355,B-2782,WC-2018,M-2018-53,Brazil vs Mexico,2018-07-02,round of 16,T-46,Mexico,CONCACAF,P-40312,1,0,R-376,UEFA,2018
2356,B-2783,WC-2018,M-2018-54,Belgium vs Japan,2018-07-02,round of 16,T-44,Japan,AFC,P-99817,1,0,R-124,CAF,2018
2357,B-2784,WC-2018,M-2018-55,Sweden vs Switzerland,2018-07-03,round of 16,T-74,Sweden,UEFA,P-29833,1,0,R-412,UEFA,2018
2358,B-2785,WC-2018,M-2018-55,Sweden vs Switzerland,2018-07-03,round of 16,T-75,Switzerland,UEFA,P-54713,1,0,R-412,UEFA,2018
2359,B-2786,WC-2018,M-2018-55,Sweden vs Switzerland,2018-07-03,round of 16,T-75,Switzerland,UEFA,P-77224,1,0,R-412,UEFA,2018
2360,B-2787,WC-2018,M-2018-55,Sweden vs Switzerland,2018-07-03,round of 16,T-75,Switzerland,UEFA,P-95507,0,1,R-412,UEFA,2018
2361,B-2788,WC-2018,M-2018-56,Colombia vs England,2018-07-03,round of 16,T-16,Colombia,CONMEBOL,P-17988,1,0,R-169,CONCACAF,2018
2362,B-2789,WC-2018,M-2018-56,Colombia vs England,2018-07-03,round of 16,T-16,Colombia,CONMEBOL,P-01505,1,0,R-169,CONCACAF,2018
2363,B-2790,WC-2018,M-2018-56,Colombia vs England,2018-07-03,round of 16,T-16,Colombia,CONMEBOL,P-66228,1,0,R-169,CONCACAF,2018
2364,B-2791,WC-2018,M-2018-56,Colombia vs England,2018-07-03,round of 16,T-28,England,UEFA,P-08169,1,0,R-169,CONCACAF,2018
2365,B-2792,WC-2018,M-2018-56,Colombia vs England,2018-07-03,round of 16,T-16,Colombia,CONMEBOL,P-74655,1,0,R-169,CONCACAF,2018
2366,B-2793,WC-2018,M-2018-56,Colombia vs England,2018-07-03,round of 16,T-16,Colombia,CONMEBOL,P-12476,1,0,R-169,CONCACAF,2018
2367,B-2794,WC-2018,M-2018-56,Colombia vs England,2018-07-03,round of 16,T-28,England,UEFA,P-63620,1,0,R-169,CONCACAF,2018
2368,B-2795,WC-2018,M-2018-56,Colombia vs England,2018-07-03,round of 16,T-16,Colombia,CONMEBOL,P-83216,1,0,R-169,CONCACAF,2018
2369,B-2796,WC-2018,M-2018-57,Uruguay vs France,2018-07-06,quarter-finals,T-30,France,UEFA,P-84424,1,0,R-346,CONMEBOL,2018
2370,B-2797,WC-2018,M-2018-57,Uruguay vs France,2018-07-06,quarter-finals,T-84,Uruguay,CONMEBOL,P-58791,1,0,R-346,CONMEBOL,2018
2371,B-2798,WC-2018,M-2018-57,Uruguay vs France,2018-07-06,quarter-finals,T-84,Uruguay,CONMEBOL,P-14180,1,0,R-346,CONMEBOL,2018
2372,B-2799,WC-2018,M-2018-57,Uruguay vs France,2018-07-06,quarter-finals,T-30,France,UEFA,P-64077,1,0,R-346,CONMEBOL,2018
2373,B-2800,WC-2018,M-2018-58,Brazil vs Belgium,2018-07-06,quarter-finals,T-06,Belgium,UEFA,P-70547,1,0,R-287,UEFA,2018
2374,B-2801,WC-2018,M-2018-58,Brazil vs Belgium,2018-07-06,quarter-finals,T-06,Belgium,UEFA,P-22930,1,0,R-287,UEFA,2018
2375,B-2802,WC-2018,M-2018-58,Brazil vs Belgium,2018-07-06,quarter-finals,T-09,Brazil,CONMEBOL,P-41758,1,0,R-287,UEFA,2018
2376,B-2803,WC-2018,M-2018-58,Brazil vs Belgium,2018-07-06,quarter-finals,T-09,Brazil,CONMEBOL,P-97493,1,0,R-287,UEFA,2018
2377,B-2804,WC-2018,M-2018-59,Sweden vs England,2018-07-07,quarter-finals,T-74,Sweden,UEFA,P-89934,1,0,R-228,UEFA,2018
2378,B-2805,WC-2018,M-2018-59,Sweden vs England,2018-07-07,quarter-finals,T-28,England,UEFA,P-02465,1,0,R-228,UEFA,2018
2379,B-2806,WC-2018,M-2018-59,Sweden vs England,2018-07-07,quarter-finals,T-74,Sweden,UEFA,P-74946,1,0,R-228,UEFA,2018
2380,B-2807,WC-2018,M-2018-60,Russia vs Croatia,2018-07-07,quarter-finals,T-18,Croatia,UEFA,P-56297,1,0,R-372,CONMEBOL,2018
2381,B-2808,WC-2018,M-2018-60,Russia vs Croatia,2018-07-07,quarter-finals,T-18,Croatia,UEFA,P-86004,1,0,R-372,CONMEBOL,2018
2382,B-2809,WC-2018,M-2018-60,Russia vs Croatia,2018-07-07,quarter-finals,T-18,Croatia,UEFA,P-91294,1,0,R-372,CONMEBOL,2018
2383,B-2810,WC-2018,M-2018-60,Russia vs Croatia,2018-07-07,quarter-finals,T-62,Russia,UEFA,P-20571,1,0,R-372,CONMEBOL,2018
2384,B-2811,WC-2018,M-2018-60,Russia vs Croatia,2018-07-07,quarter-finals,T-18,Croatia,UEFA,P-89420,1,0,R-372,CONMEBOL,2018
2385,B-2812,WC-2018,M-2018-61,France vs Belgium,2018-07-10,semi-finals,T-06,Belgium,UEFA,P-72011,1,0,R-106,CONMEBOL,2018
2386,B-2813,WC-2018,M-2018-61,France vs Belgium,2018-07-10,semi-finals,T-06,Belgium,UEFA,P-70547,1,0,R-106,CONMEBOL,2018
2387,B-2814,WC-2018,M-2018-61,France vs Belgium,2018-07-10,semi-finals,T-30,France,UEFA,P-98287,1,0,R-106,CONMEBOL,2018
2388,B-2815,WC-2018,M-2018-61,France vs Belgium,2018-07-10,semi-finals,T-30,France,UEFA,P-64077,1,0,R-106,CONMEBOL,2018
2389,B-2816,WC-2018,M-2018-61,France vs Belgium,2018-07-10,semi-finals,T-06,Belgium,UEFA,P-64049,1,0,R-106,CONMEBOL,2018
2390,B-2817,WC-2018,M-2018-62,Croatia vs England,2018-07-11,semi-finals,T-18,Croatia,UEFA,P-25745,1,0,R-076,UEFA,2018
2391,B-2818,WC-2018,M-2018-62,Croatia vs England,2018-07-11,semi-finals,T-28,England,UEFA,P-74071,1,0,R-076,UEFA,2018
2392,B-2819,WC-2018,M-2018-62,Croatia vs England,2018-07-11,semi-finals,T-18,Croatia,UEFA,P-44463,1,0,R-076,UEFA,2018
2393,B-2820,WC-2018,M-2018-63,Belgium vs England,2018-07-14,third-place match,T-28,England,UEFA,P-92628,1,0,R-147,AFC,2018
2394,B-2821,WC-2018,M-2018-63,Belgium vs England,2018-07-14,third-place match,T-28,England,UEFA,P-02465,1,0,R-147,AFC,2018
2395,B-2822,WC-2018,M-2018-63,Belgium vs England,2018-07-14,third-place match,T-06,Belgium,UEFA,P-53048,1,0,R-147,AFC,2018
2396,B-2823,WC-2018,M-2018-64,France vs Croatia,2018-07-15,final,T-30,France,UEFA,P-98287,1,0,R-346,CONMEBOL,2018
2397,B-2824,WC-2018,M-2018-64,France vs Croatia,2018-07-15,final,T-30,France,UEFA,P-84424,1,0,R-346,CONMEBOL,2018
2398,B-2825,WC-2018,M-2018-64,France vs Croatia,2018-07-15,final,T-18,Croatia,UEFA,P-65425,1,0,R-346,CONMEBOL,2018
2399,B-2954,WC-2022,M-2022-01,Qatar vs Ecuador,2022-11-20,group stage,T-59,Qatar,AFC,P-70879,1,0,R-327,UEFA,2022
2400,B-2955,WC-2022,M-2022-01,Qatar vs Ecuador,2022-11-20,group stage,T-59,Qatar,AFC,P-01930,1,0,R-327,UEFA,2022
2401,B-2956,WC-2022,M-2022-01,Qatar vs Ecuador,2022-11-20,group stage,T-25,Ecuador,CONMEBOL,P-82216,1,0,R-327,UEFA,2022
2402,B-2957,WC-2022,M-2022-01,Qatar vs Ecuador,2022-11-20,group stage,T-59,Qatar,AFC,P-95754,1,0,R-327,UEFA,2022
2403,B-2958,WC-2022,M-2022-01,Qatar vs Ecuador,2022-11-20,group stage,T-25,Ecuador,CONMEBOL,P-56839,1,0,R-327,UEFA,2022
2404,B-2959,WC-2022,M-2022-01,Qatar vs Ecuador,2022-11-20,group stage,T-59,Qatar,AFC,P-47319,1,0,R-327,UEFA,2022
2405,B-2960,WC-2022,M-2022-02,England vs Iran,2022-11-21,group stage,T-38,Iran,AFC,P-98775,1,0,R-093,CONMEBOL,2022
2406,B-2961,WC-2022,M-2022-02,England vs Iran,2022-11-21,group stage,T-38,Iran,AFC,P-29864,1,0,R-093,CONMEBOL,2022
2407,B-2962,WC-2022,M-2022-03,Senegal vs Netherlands,2022-11-21,group stage,T-48,Netherlands,UEFA,P-73572,1,0,R-386,CONMEBOL,2022
2408,B-2963,WC-2022,M-2022-03,Senegal vs Netherlands,2022-11-21,group stage,T-65,Senegal,CAF,P-96697,1,0,R-386,CONMEBOL,2022
2409,B-2964,WC-2022,M-2022-03,Senegal vs Netherlands,2022-11-21,group stage,T-65,Senegal,CAF,P-40621,1,0,R-386,CONMEBOL,2022
2410,B-2965,WC-2022,M-2022-04,United States vs Wales,2022-11-21,group stage,T-83,United States,CONCACAF,P-89452,1,0,R-013,AFC,2022
